https://www.ctcrash.uconn.edu/QueryTool2.action?qid=166508
"CrashId","VehicleId","Vehicle Unit Type","Vehicle Unit Type Text Format","Number of Occupants in Vehicle","Make","Vehicle Model Year","Vehicle Model Year Text Format","Model","Vehicle Color","Direction of Travel Before Crash","Direction of Travel Before Crash Text Format","Direction is Unknown","Most Harmful Event","Most Harmful Event Text Format","Vehicle Maneuver/Action","Vehicle Maneuver/Action Text Format","Contributing Circumstances, Motor Vehicle","Contributing Circumstances, Motor Vehicle Text Format","Contributing Circumstances, Motor Vehicle","Contributing Circumstances, Motor Vehicle Text Format","Posted/Statutory Speed Limit","Towed Status","Towed Status Text Format","Trafficway Description","Trafficway Description Text Format","Total Lanes In Roadway","Roadway Alignment","Roadway Alignment Text Format","Roadway Grade","Roadway Grade Text Format","Initial Contact Point","Initial Contact Point Text Format","Extent of Damage","Extent of Damage Text Format","Body Type","Body Type Text Format","Vehicle Action","Vehicle Action Text Format","Contributing Circumstances of Vehicle","Contributing Circumstances of Vehicle Text Format","VIN","Traffic Control Device Type","Traffic Control Device Type Text Format","Traffic Control Device Functional?","Traffic Control Device Functional? Text Format","Sequence of Events 1","Sequence of Events 1 Text Format","Sequence of Events 2","Sequence of Events 2 Text Format","Sequence of Events 3","Sequence of Events 3 Text Format","Sequence of Events 4","Sequence of Events 4 Text Format","Special Function Of Vehicle In Operation","Special Function Of Vehicle In Operation Text Format","Emergency Vehicle Use","Emergency Vehicle Use Text Format","Were Hazardous Materials Released","Were Hazardous Materials Released Text Format","Owner City","Owner State","Owner Country","Owner Postal Code","Owner Information Same As Driver","Hit And Run Status","Towed To","Was Serial Number Missing/Removed","Bike Lanes/Sharrows Present","Name Of Roadway On Which Vehicle Was Traveling","Vehicle Was Not On Roadway","Motor Vehicle Registration State","Motor Vehicle Registration Was Invalid","Motor Vehicle Registration Plate Was Missing","Bus Use","Name Of Issuing Insurance Company","US DOT Number","Carrier Name","Carrier City","Carrier State","Carrier Country","Carrier Postal Code","Carrier Type","Carrier Type Text Format","Power Unit Owner Information Same As Carrier","Power Unit Owner City","Power Unit Owner State","Power Unit Owner Country","Power Unit Owner Postal Code","Gross Vehicle Weight Rating","Gross Vehicle Weight Rating Text Format","Vehicle Configuration","Vehicle Configuration Text Format","Cargo Body Type","Cargo Body Type Text Format","Insurance Expiration Date","Hazardous Materials Placard Display","Hazardous Materials Placard Display Text Format","Hazardou sMaterials Placard Number","Hazardou sMaterials Placard Class Number"
"682188","1","1","Vehicle in Operation","1","trek","","","trek","Green","E","Eastbound","false","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","","","35","","","1","Two-Way, Not Divided","3","1","Straight","1","Level","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","2","Minor Damage","","","1","Straight Ahead","0","None","unknown","3","Traffic Control Signal","2","Yes","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","","false","","false","false","South Main St","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"682188","2","1","Vehicle in Operation","1","Ford","2016","2016","Taurus Sel Awd","Red","N","Northbound","false","26","Other Non-Fixed Object","6","Turning Right","0","None","88","Not Applicable","35","3","Not Towed","1","Two-Way, Not Divided","3","1","Straight","1","Level","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","6","Turning Right","0","None","1FAHP2H81GG137573","11","Pedestrian Button","2","Yes","26","Other Non-Fixed Object","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Colchester","CT","","06415","","false","None","false","false","South Main St","false","CT","false","false","1","United Services Automobile Association  USAA ","","","","","","","","","","","","","","","","","","","","","","","",""
"688389","2","1","Vehicle in Operation","1","Subaru","2016","2016","Wrx","Gray","W","Westbound","false","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","88","Not Applicable","35","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","4","Disabling Damage","1","Passenger Car","1","Straight Ahead","0","None","JF1VA1B64G9823102","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","23","Parked Vehicle","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Columbia","CT","","06237","","false","Center Motors","false","false","Doubleday Road","false","CT","false","false","1","State Farm","","","","","","","","","","","","","","","","","","","","","","","",""
"688389","1","2","Parked Vehicle","1","BMW","2018","2018","320 Xi","Orange","W","Westbound","false","88","Not Applicable","12","Parked","9","Lights (head, signal, tail)","88","Not Applicable","35","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","7","Sector 7 (South by SouthWest) in the 12-point Clock Diagram","4","Disabling Damage","1","Passenger Car","12","Parked","9","Lights (head, signal, tail)","WBA8E5G57JNU46523","1","No Control Device","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Hilliard","OH","","43026","","false","Center Motors","false","false","Doubleday Road","false","CT","false","false","1","CSAA Affinity Insurance Company","","","","","","","","","","","","","","","","","","","","","","","",""
"698622","2","1","Vehicle in Operation","1","","","","","","","","","22","Motor Vehicle In Motion","99","Unknown","99","Unknown","","","99","","","99","Unknown","","99","Unknown","99","Unknown","99","Unknown","99","Unknown","","","99","Unknown","99","Unknown","","99","Unknown","99","Unknown","22","Motor Vehicle In Motion","","","","","","","","","","","","","","","","","","","","","","RT 163","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"698622","1","1","Vehicle in Operation","1","Yamaha","2014","2014","Xvs950a/ct","Red","S","Southbound","false","18","Pedalcycle/Pedalcyclist","1","Straight Ahead","0","None","88","Not Applicable","40","3","Not Towed","3","Two-Way, Divided, Unprotected (Painted > 4 Feet) Median","2","3","Curve Right","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","11","Motorcycle","1","Straight Ahead","0","None","JYAVN01E6EA021286","1","No Control Device","88","Not Applicable","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Waterford","CT","","06385","","","","false","false","Route163","false","CT","false","false","1","PROGRESSIVE","","","","","","","","","","","","","","","","","","","","","","","",""
"701754","2","1","Vehicle in Operation","1","","","","","","S","Southbound","false","18","Pedalcycle/Pedalcyclist","5","Overtaking/Passing","0","None","88","Not Applicable","35","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","10","Sector 10 (NorthWest) in the 12-point Clock Diagram","3","Functional Damage","99","Unknown","5","Overtaking/Passing","0","None","","1","No Control Device","88","Not Applicable","11","Cross Centerline","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","","true","","false","false","Storrs rd","false","","false","false","1","N/A","","","","","","","","","","","","","","","","","","","","","","","",""
"701754","1","1","Vehicle in Operation","1","RALEIGH","","","","Blue","N","Northbound","false","19","Other Non-motorist","1","Straight Ahead","0","None","","","35","","","1","Two-Way, Not Divided","2","1","Straight","1","Level","13","Non-Collision","3","Functional Damage","","","1","Straight Ahead","0","None","","1","No Control Device","88","Not Applicable","19","Other Non-motorist","88","Not Applicable","88","Not Applicable","88","Not Applicable","99","Unknown","99","Unknown","","","","","","","","true","","false","false","Storrs Rd","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"709860","1","99","Unknown","1","Unknown","","","Unknown","Unknown","W","Westbound","false","18","Pedalcycle/Pedalcyclist","99","Unknown","99","Unknown","88","Not Applicable","25","3","Not Towed","3","Two-Way, Divided, Unprotected (Painted > 4 Feet) Median","2","1","Straight","1","Level","99","Unknown","99","Unknown","99","Unknown","99","Unknown","99","Unknown","UNKNOWN","1","No Control Device","88","Not Applicable","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","","true","","false","false","Woodland Drive","false","","false","false","1","UNKNOWN","","","","","","","","","","","","","","","","","","","","","","","",""
"709860","2","1","Vehicle in Operation","1","unkown","","","UKNOWN","","W","Westbound","false","33","Curb","1","Straight Ahead","0","None","0","None","25","","","3","Two-Way, Divided, Unprotected (Painted > 4 Feet) Median","2","1","Straight","1","Level","9","Sector 9 (West) in the 12-point Clock Diagram","2","Minor Damage","","","1","Straight Ahead","0","None","01","1","No Control Device","88","Not Applicable","9","Ran Off Roadway Left","33","Curb","88","Not Applicable","88","Not Applicable","","","","","","","","","","","","false","","true","false","Woodland drive","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"711663","3","1","Vehicle in Operation","1","","","","Mountain Bike ","Black ","","","","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","","","","","","1","Two-Way, Not Divided","","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","","","1","Straight Ahead","0","None","","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","","","","","","","","","","","","","","","","","","","","","","Private Driveway","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"711663","2","1","Vehicle in Operation","1","Ford","2007","2007","Escape Limited","Gray","W","Westbound","false","18","Pedalcycle/Pedalcyclist","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","4","Sector 4 (SouthEast) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","1","Straight Ahead","0","None","1FMCU94137KC03791","1","No Control Device","88","Not Applicable","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Coventry","CT","","06238","","false","","false","false","Valley Street","false","CT","false","false","1","Property and Casualty Insurance Company","","","","","","","","","","","","","","","","","","","","","","","",""
"712212","1","1","Vehicle in Operation","1","KW","2004","2004","T800","Green","W","Westbound","false","17","Pedestrian","7","Turning Left","0","None","88","Not Applicable","1","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","8","Sector 8 (SouthWest) in the 12-point Clock Diagram","1","No Damage","18","Medium / Heavy Trucks (more than 10,000 lbs (4,536 kg))","7","Turning Left","0","None","1NKDXBTX64J054256","8","Warning Sign","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Waterbury","CT","","06704","","false","","false","false","Dog Lane","false","CT","false","false","1","Federated Mutual Insurance Company","","DIME OIL TRANSPORT LLC","Waterbury","CT","","","","","","","","","","","","","","","","","","","",""
"712932","1","1","Vehicle in Operation","1","EVADING","","","","EVADING","E","Eastbound","false","18","Pedalcycle/Pedalcyclist","99","Unknown","99","Unknown","88","Not Applicable","30","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","99","Unknown","99","Unknown","99","Unknown","99","Unknown","","1","No Control Device","88","Not Applicable","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","","true","N/A","false","false","Rt 74","false","","false","false","1","EVADING","","","","","","","","","","","","","","","","","","","","","","","",""
"712932","2","1","Vehicle in Operation","1","","","","","","","","","22","Motor Vehicle In Motion","1","Straight Ahead","99","Unknown","","","99","","","99","Unknown","","99","Unknown","99","Unknown","99","Unknown","99","Unknown","","","1","Straight Ahead","99","Unknown","","99","Unknown","99","Unknown","22","Motor Vehicle In Motion","","","","","","","","","","","","","","","","","","","","","","RT 74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"717470","1","1","Vehicle in Operation","1","FORD","2017","2017","F150","WHIT","E","Eastbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","4","Downhill","12","Sector 12 (North) in the 12-point Clock Diagram","1","No Damage","5","Pick Up","1","Straight Ahead","0","None","1FTFX1EG5HFB90291","97","Other","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Wilbraham","MA","","01095","","false","","false","false","Rte 190 (E Main St)","false","MA","false","false","1","METROPOITAN PROP","","","","","","","","","","","","","","","","","","","","2022-04-01","","","",""
"719210","1","1","Vehicle in Operation","1","CHEVROLET","","","UNKNOWN","BLACK","S","Southbound","false","18","Pedalcycle/Pedalcyclist","14","Overtaking/Passing Cyclist","99","Unknown","88","Not Applicable","30","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","99","Unknown","1","Passenger Car","14","Overtaking/Passing Cyclist","99","Unknown","","1","No Control Device","88","Not Applicable","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","","true","","false","false","Jones Hollow","false","","false","false","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"719210","2","1","Vehicle in Operation","1","","","","","","","","","22","Motor Vehicle In Motion","1","Straight Ahead","99","Unknown","","","99","","","99","Unknown","","99","Unknown","99","Unknown","99","Unknown","99","Unknown","","","1","Straight Ahead","99","Unknown","","99","Unknown","99","Unknown","22","Motor Vehicle In Motion","","","","","","","","","","","","","","","","","","","","","","JONES HOLLOW RD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"722020","2","1","Vehicle in Operation","1","GIANT","","","Boulder","Green","S","Southbound","false","22","Motor Vehicle In Motion","10","Entering Traffic Lane","0","None","88","Not Applicable","25","","","1","Two-Way, Not Divided","","1","Straight","4","Downhill","9","Sector 9 (West) in the 12-point Clock Diagram","3","Functional Damage","","","10","Entering Traffic Lane","0","None","","6","Stop Sign","2","Yes","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","","false","","false","false","Prospect St","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"722020","1","1","Vehicle in Operation","1","Volvo","2017","2017","S60 Premier","Gray","W","Westbound","false","18","Pedalcycle/Pedalcyclist","97","Other","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","97","Other","0","None","LYV402TK4HB125690","1","No Control Device","88","Not Applicable","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Stafford Sprngs","CT","","06076","","false","","false","false","High St","false","CT","false","false","1","State Farm","","","","","","","","","","","","","","","","","","","","","","","",""
"723930","2","1","Vehicle in Operation","1","Diamondback","","","","Green","S","Southbound","false","22","Motor Vehicle In Motion","1","Straight Ahead","9","Lights (head, signal, tail)","0","None","40","","","1","Two-Way, Not Divided","2","1","Straight","1","Level","6","Sector 6 (South) in the 12-point Clock Diagram","4","Disabling Damage","","","1","Straight Ahead","9","Lights (head, signal, tail)","","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","","","","","","","99","Unknown","","","","","","","","","","false","","false","false","Main Street","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"723930","1","1","Vehicle in Operation","1","HONDA","","","","BLACK","S","Southbound","false","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","0","None","40","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","99","Unknown","99","Unknown","1","Straight Ahead","0","None","","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","","","","","","","1","No Special Function","88","Not applicable","","","","","","","false","true","N/A","false","false","Main Street","false","CT","false","false","1","","","","","","","","","","","","","","","","","","","","","","","","",""
