https://www.ctcrash.uconn.edu/QueryTool2.action?qid=165957
"CrashId","VehicleId","Vehicle Unit Type","Vehicle Unit Type Text Format","Number of Occupants in Vehicle","Make","Vehicle Model Year","Vehicle Model Year Text Format","Model","Vehicle Color","Direction of Travel Before Crash","Direction of Travel Before Crash Text Format","Direction is Unknown","Most Harmful Event","Most Harmful Event Text Format","Vehicle Maneuver/Action","Vehicle Maneuver/Action Text Format","Contributing Circumstances, Motor Vehicle","Contributing Circumstances, Motor Vehicle Text Format","Contributing Circumstances, Motor Vehicle","Contributing Circumstances, Motor Vehicle Text Format","Posted/Statutory Speed Limit","Towed Status","Towed Status Text Format","Trafficway Description","Trafficway Description Text Format","Total Lanes In Roadway","Roadway Alignment","Roadway Alignment Text Format","Roadway Grade","Roadway Grade Text Format","Initial Contact Point","Initial Contact Point Text Format","Extent of Damage","Extent of Damage Text Format","Body Type","Body Type Text Format","Vehicle Action","Vehicle Action Text Format","Contributing Circumstances of Vehicle","Contributing Circumstances of Vehicle Text Format","VIN","Traffic Control Device Type","Traffic Control Device Type Text Format","Traffic Control Device Functional?","Traffic Control Device Functional? Text Format","Sequence of Events 1","Sequence of Events 1 Text Format","Sequence of Events 2","Sequence of Events 2 Text Format","Sequence of Events 3","Sequence of Events 3 Text Format","Sequence of Events 4","Sequence of Events 4 Text Format","Special Function Of Vehicle In Operation","Special Function Of Vehicle In Operation Text Format","Emergency Vehicle Use","Emergency Vehicle Use Text Format","Were Hazardous Materials Released","Were Hazardous Materials Released Text Format","Owner City","Owner State","Owner Country","Owner Postal Code","Owner Information Same As Driver","Hit And Run Status","Towed To","Was Serial Number Missing/Removed","Bike Lanes/Sharrows Present","Name Of Roadway On Which Vehicle Was Traveling","Vehicle Was Not On Roadway","Motor Vehicle Registration State","Motor Vehicle Registration Was Invalid","Motor Vehicle Registration Plate Was Missing","Bus Use","Name Of Issuing Insurance Company","US DOT Number","Carrier Name","Carrier City","Carrier State","Carrier Country","Carrier Postal Code","Carrier Type","Carrier Type Text Format","Power Unit Owner Information Same As Carrier","Power Unit Owner City","Power Unit Owner State","Power Unit Owner Country","Power Unit Owner Postal Code","Gross Vehicle Weight Rating","Gross Vehicle Weight Rating Text Format","Vehicle Configuration","Vehicle Configuration Text Format","Cargo Body Type","Cargo Body Type Text Format","Insurance Expiration Date","Hazardous Materials Placard Display","Hazardous Materials Placard Display Text Format","Hazardou sMaterials Placard Number","Hazardou sMaterials Placard Class Number"
"530350","1","1","Vehicle in Operation","1","Volvo","1995","1995","Fe","White","W","Westbound","","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","18","Medium / Heavy Trucks (more than 10,000 lbs (4,536 kg))","1","Straight Ahead","0","None","4V52AEHD1SR475018","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","1","Non-Emergency Situation, Non Transporting Patient","88","Not Applicable","Orange","CT","UnitedStates","06477","false","false","","false","false","Long Wharf Dr","false","CT","false","false","1","Travelers","649929  ","Dichello Distributors, Inc.","Orange","CT","","06477","2","Intrastate Carrier","","","","","","2","10,001-26,000 lbs","3","Single-Unit Truck (3 or more axles)","3","Van/Enclosed Box","2019-10-15","88","Not Applicable","",""
"531625","1","1","Vehicle in Operation","1","Toyota","1998","1998","Corolla VE/CE/LE","Tan","E","Eastbound","false","17","Pedestrian","99","Unknown","0","None","88","Not Applicable","1","2","Towed But not Due to Disabling Damage","88","Not Applicable","0","99","Unknown","99","Unknown","6","Sector 6 (South) in the 12-point Clock Diagram","1","No Damage","1","Passenger Car","99","Unknown","0","None","2T1BR18E5WC035068","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","East Haven","CT","","06512","","false","Ernie and Sons","false","false","Parking lot","false","CT","false","false","1","GEICO General Insurance Company","","","","","","","","","","","","","","","","","","","","","","","",""
"531678","1","1","Vehicle in Operation","1","Mitsubishi","2005","2005","Lancer","Gray","N","Northbound","","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","1","Straight Ahead","0","None","JA3AJ86E35U022804","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","1","Non-Emergency Situation, Non Transporting Patient","","","New Haven","CT","UnitedStates","06513","false","false","","false","false","Eastern St","false","CT","false","false","1","Geico","","","","","","","","","","","","","","","","","","","","2019-09-26","","","",""
"541603","1","1","Vehicle in Operation","1","Kia","","","","Red","N","Northbound","","17","Pedestrian","15","Wrong way (or Wrong Side)","0","None","88","Not Applicable","25","3","Not Towed","5","One-Way Trafficway","1","1","Straight","1","Level","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","99","Unknown","1","Passenger Car","15","Wrong way (or Wrong Side)","0","None","","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","1","Non-Emergency Situation, Non Transporting Patient","","","Shelton","CT","UnitedStates","06484","false","true","","false","false","Arch St","false","CT","false","false","1","No Info","","","","","","","","","","","","","","","","","","","","","","","",""
"541962","1","1","Vehicle in Operation","1","Hond","1998","1998","Cr-v Ex","Blu      ","E","Eastbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","1","Straight Ahead","0","None","JHLRD1866WC050485   ","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","East Haven","CT","","06512","","","N/A","false","false","Main Street","false","CT","false","false","1","NO INSURANCE","","","","","","","","","","","","","","","","","","","","","","","",""
"542776","1","1","Vehicle in Operation","1","","2014","2014","Rogue","Black","N","Northbound","","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","2","(Sport) Utility Vehicle","1","Straight Ahead","0","None","5N1AT2MV1EC784798","3","Traffic Control Signal","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","true","false","","false","false","Ella T Grasso Blvd","false","CT","false","false","88","Progressive","","","","","","","","","","","","","","","","","","","","2019-10-17","","","",""
"544171","1","1","Vehicle in Operation","1","","2002","2002","3.5","Silver Or Aluminum","S","Southbound","","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","","2","Towed But not Due to Disabling Damage","3","Two-Way, Divided, Unprotected (Painted > 4 Feet) Median","3","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","1","Straight Ahead","0","None","JH4KA96552C004865","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","1","Non-Emergency Situation, Non Transporting Patient","","","Hamden","CT","UnitedStates","06514","false","false","Anthony's High Tech","false","false","State Street","false","CT","false","false","1","Uninsured","","","","","","","","","","","","","","","","","","","","","","","",""
"545381","1","1","Vehicle in Operation","2","","","","","","S","Southbound","","17","Pedestrian","7","Turning Left","99","Unknown","88","Not Applicable","","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","99","Unknown","99","Unknown","1","Passenger Car","7","Turning Left","99","Unknown","","3","Traffic Control Signal","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","UnitedStates","","false","false","","false","false","Prospect St","false","","false","false","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"551242","2","1","Vehicle in Operation","1","Mercedes-benz","2017","2017","C300 4 Matic","Black","N","Northbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","5","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","1","Straight Ahead","0","None","WDDWJ4KB4HF362232","3","Traffic Control Signal","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Fort Worth","TX","","76177","","false","Bruneau's Garage (Police Impound)","false","false","Boston Post Rd","false","CT","false","false","88","GEICO","","","","","","","","","","","","","","","","","","","","2019-07-30","","","",""
"552041","1","1","Vehicle in Operation","1","Chevrolet","2008","2008","Silverado K1500","Gray","N","Northbound","false","19","Other Non-motorist","1","Straight Ahead","0","None","88","Not Applicable","35","3","Not Towed","1","Two-Way, Not Divided","","1","Straight","1","Level","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","1","No Damage","5","Pick Up","1","Straight Ahead","0","None","1GCEK14X88Z184060","3","Traffic Control Signal","2","Yes","19","Other Non-motorist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Hamden","CT","","06518","","false","","false","false","Dixwell Ave","false","CT","false","false","1","GEICO General Insurance Company","","","","","","","","","","","","","","","","","","","","","","","",""
"555750","1","1","Vehicle in Operation","1","Cadillac","2009","2009","Cts","White","N","Northbound","","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","1","No Damage","1","Passenger Car","1","Straight Ahead","0","None","1G6DT57V490165881","97","Other","1","No","13","Fell/Jumped From Vehicle","17","Pedestrian","88","Not Applicable","88","Not Applicable","1","No Special Function","1","Non-Emergency Situation, Non Transporting Patient","","","New Haven","CT","UnitedStates","","false","false","","false","false","Blake St","false","CT","false","false","1","Progressive","","","","","","","","","","","","","","","","","","","","2019-10-12","","","",""
"555791","1","1","Vehicle in Operation","1","","","","","","N","Northbound","","17","Pedestrian","1","Straight Ahead","99","Unknown","88","Not Applicable","25","3","Not Towed","5","One-Way Trafficway","1","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","99","Unknown","2","(Sport) Utility Vehicle","1","Straight Ahead","99","Unknown","","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","true","true","","false","false","West St","false","","false","false","1","No Insurance Info","","","","","","","","","","","","","","","","","","","","","","","",""
"556879","1","1","Vehicle in Operation","1","","1999","1999","Accord","Silver Or Aluminum","N","Northbound","","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","4","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","99","Unknown","1","Passenger Car","1","Straight Ahead","0","None","1HGCG5647XA050447","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Waterbury","CT","UnitedStates","06705","false","true","","false","false","Ella T Grasso Blvd","false","CT","false","false","1","No Insurance Info","","","","","","","","","","","","","","","","","","","","","","","",""
"556879","2","1","Vehicle in Operation","1","","","","","","W","Westbound","false","18","Pedalcycle/Pedalcyclist","10","Entering Traffic Lane","0","None","88","Not Applicable","25","","","1","Two-Way, Not Divided","4","1","Straight","1","Level","7","Sector 7 (South by SouthWest) in the 12-point Clock Diagram","4","Disabling Damage","","","10","Entering Traffic Lane","0","None","","1","No Control Device","88","Not Applicable","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","false","false","","false","false","Ella T Grasso Blvd","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"558523","1","1","Vehicle in Operation","1","Toyota","2008","2008","Rav4","Blue","N","Northbound","","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","1","No Damage","1","Passenger Car","1","Straight Ahead","0","None","JTMBD31V186064789","3","Traffic Control Signal","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","1","Non-Emergency Situation, Non Transporting Patient","","","","","","","true","false","","false","false","Orchard St","false","CT","false","false","1","Allstate","","","","","","","","","","","","","","","","","","","","2019-08-13","","","",""
"561391","2","1","Vehicle in Operation","1","Chevrolet","2017","2017","Equinox Lt Awd","Red","S","Southbound","false","19","Other Non-motorist","1","Straight Ahead","0","None","88","Not Applicable","35","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","4","1","Straight","2","Uphill","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","4","Disabling Damage","2","(Sport) Utility Vehicle","1","Straight Ahead","0","None","2GNFLFEK1H6104134","1","No Control Device","88","Not Applicable","19","Other Non-motorist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Middletown","CT","","06457","","false","Wheelers Tow Company","false","false","Dixwell Ave","false","CT","false","false","88","The First Liberty Insurance Corporation","","","","","","","","","","","","","","","","","","","","","","","",""
"561628","1","1","Vehicle in Operation","1","Nissan","2011","2011","Versa","Gray","E","Eastbound","","17","Pedestrian","1","Straight Ahead","99","Unknown","88","Not Applicable","25","","","1","Two-Way, Not Divided","2","1","Straight","1","Level","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","1","Straight Ahead","99","Unknown","3N1BC1CPXBL374283","3","Traffic Control Signal","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","true","false","","false","true","Trumbull St","false","CT","false","false","88","Geico","","","","","","","","","","","","","","","","","","","","2019-11-19","","","",""
"562450","1","1","Vehicle in Operation","1","Hyundai","2018","2018","Elantra Gt","White","W","Westbound","","19","Other Non-motorist","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","4","Downhill","12","Sector 12 (North) in the 12-point Clock Diagram","1","No Damage","1","Passenger Car","1","Straight Ahead","0","None","KMHH35LE7JU023747","1","No Control Device","88","Not Applicable","19","Other Non-motorist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","New Haven","CT","UnitedStates","06513","false","false","","false","false","Eastern St","false","CT","false","false","1","Esurance","","","","","","","","","","","","","","","","","","","","2020-02-22","","","",""
"565779","1","1","Vehicle in Operation","1","","","","","Black","N","Northbound","false","22","Motor Vehicle In Motion","15","Wrong way (or Wrong Side)","0","None","","","35","","","1","Two-Way, Not Divided","4","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","","","15","Wrong way (or Wrong Side)","0","None","WBD011L09119","1","No Control Device","88","Not Applicable","11","Cross Centerline","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","","","","","","","","","","","","false","","false","false","Hemingway Avenue","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
