https://www.ctcrash.uconn.edu/QueryTool2.action?qid=165576
"CrashId","VehicleId","Vehicle Unit Type","Vehicle Unit Type Text Format","Number of Occupants in Vehicle","Make","Vehicle Model Year","Vehicle Model Year Text Format","Model","Vehicle Color","Direction of Travel Before Crash","Direction of Travel Before Crash Text Format","Direction is Unknown","Most Harmful Event","Most Harmful Event Text Format","Vehicle Maneuver/Action","Vehicle Maneuver/Action Text Format","Contributing Circumstances, Motor Vehicle","Contributing Circumstances, Motor Vehicle Text Format","Contributing Circumstances, Motor Vehicle","Contributing Circumstances, Motor Vehicle Text Format","Posted/Statutory Speed Limit","Towed Status","Towed Status Text Format","Trafficway Description","Trafficway Description Text Format","Total Lanes In Roadway","Roadway Alignment","Roadway Alignment Text Format","Roadway Grade","Roadway Grade Text Format","Initial Contact Point","Initial Contact Point Text Format","Extent of Damage","Extent of Damage Text Format","Body Type","Body Type Text Format","Vehicle Action","Vehicle Action Text Format","Contributing Circumstances of Vehicle","Contributing Circumstances of Vehicle Text Format","VIN","Traffic Control Device Type","Traffic Control Device Type Text Format","Traffic Control Device Functional?","Traffic Control Device Functional? Text Format","Sequence of Events 1","Sequence of Events 1 Text Format","Sequence of Events 2","Sequence of Events 2 Text Format","Sequence of Events 3","Sequence of Events 3 Text Format","Sequence of Events 4","Sequence of Events 4 Text Format","Special Function Of Vehicle In Operation","Special Function Of Vehicle In Operation Text Format","Emergency Vehicle Use","Emergency Vehicle Use Text Format","Were Hazardous Materials Released","Were Hazardous Materials Released Text Format","Owner City","Owner State","Owner Country","Owner Postal Code","Owner Information Same As Driver","Hit And Run Status","Towed To","Was Serial Number Missing/Removed","Bike Lanes/Sharrows Present","Name Of Roadway On Which Vehicle Was Traveling","Vehicle Was Not On Roadway","Motor Vehicle Registration State","Motor Vehicle Registration Was Invalid","Motor Vehicle Registration Plate Was Missing","Bus Use","Name Of Issuing Insurance Company","US DOT Number","Carrier Name","Carrier City","Carrier State","Carrier Country","Carrier Postal Code","Carrier Type","Carrier Type Text Format","Power Unit Owner Information Same As Carrier","Power Unit Owner City","Power Unit Owner State","Power Unit Owner Country","Power Unit Owner Postal Code","Gross Vehicle Weight Rating","Gross Vehicle Weight Rating Text Format","Vehicle Configuration","Vehicle Configuration Text Format","Cargo Body Type","Cargo Body Type Text Format","Insurance Expiration Date","Hazardous Materials Placard Display","Hazardous Materials Placard Display Text Format","Hazardou sMaterials Placard Number","Hazardou sMaterials Placard Class Number"
"778119","1","1","Vehicle in Operation","1","Honda","2011","2011","Odyssey","Red","E","Eastbound","","17","Pedestrian","1","Straight Ahead","99","Unknown","88","Not Applicable","40","2","Towed But not Due to Disabling Damage","3","Two-Way, Divided, Unprotected (Painted > 4 Feet) Median","4","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","3","Passenger Van","1","Straight Ahead","99","Unknown","5FNRL5H49BB021453","3","Traffic Control Signal","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","New Haven","CT","UnitedStates","06511","false","false","Bruneaus","false","false","Boston Post Rd","false","CT","false","false","1","Geico","","","","","","","","","","","","","","","","","","","","2021-05-22","","","",""
"783424","1","1","Vehicle in Operation","1","BMW","2008","2008","X3","Black","S","Southbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","4","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","2","(Sport) Utility Vehicle","1","Straight Ahead","0","None","WBXPC93458WJ11342","3","Traffic Control Signal","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Waterbury","CT","","","","false","Williamson Auto Electric","false","false","Baldwin Street","false","CT","false","false","88","","","","","","","","","","","","","","","","","","","","","","","","",""
"784354","1","1","Vehicle in Operation","1","Pontiac","1994","1994","Sunbird","White","N","Northbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","35","3","Not Towed","1","Two-Way, Not Divided","4","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","1","Straight Ahead","0","None","1G2JB54H4R7573116","3","Traffic Control Signal","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","WATERBURY","CT","","06706","true","true","Eastwood Towing","false","false","Wolcott Street","false","","false","true","88","","","","","","","","","","","","","","","","","","","","","","","","",""
"791613","1","1","Vehicle in Operation","1","Honda","2016","2016","Civic EX","Silver","E","Eastbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","4","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","1","Straight Ahead","0","None","19XFC1F38GE212669","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","NAUGATUCK","CT","","06770","","false","Police Headquarters","false","false","Chase Avenue","false","CT","false","false","88","Progressive Direct Insurance","","","","","","","","","","","","","","","","","","","","","","","",""
"800785","1","1","Vehicle in Operation","2","Lexus","2004","2004","RX 330","Black","N","Northbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","35","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","4","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","1","Straight Ahead","0","None","JTJHA31UX40030614","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Middletown","CT","UnitedStates","06457","","false","HPD","false","false","Dixwell Ave","false","CT","false","false","88","Liberty Mutual Personal Insurance Company","","","","","","","","","","","","","","","","","","","","","","","",""
"801179","1","1","Vehicle in Operation","1","Toyota","","","Quad","White","S","Southbound","","17","Pedestrian","1","Straight Ahead","99","Unknown","88","Not Applicable","50","3","Not Towed","4","Two-Way, Divided, Positive Median Barrier","6","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","99","Unknown","18","Medium / Heavy Trucks (more than 10,000 lbs (4,536 kg))","1","Straight Ahead","99","Unknown","EVADED","3","Traffic Control Signal","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","88","Not Applicable","","","UnitedStates","","false","true","","false","false","N Broad St","false","FL","false","false","88",""," 9999999","evading","unknown","99","","","99","Unknown","","","","","","99","Unknown","2","Single-Unit Truck (2-axle and GVWR more than 10,000 lbs)","3","Van/Enclosed Box","","88","Not Applicable","",""
"820995","1","1","Vehicle in Operation","2","Jeep","2013","2013","Patriot Sport","White","W","Westbound","false","47","Other Fixed Object (wall, building, tunnel, etc.)","1","Straight Ahead","0","None","88","Not Applicable","1","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","2","3","Curve Right","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","1","Passenger Car","1","Straight Ahead","0","None","1C4NJRBB8DD263180","1","No Control Device","88","Not Applicable","47","Other Fixed Object (wall, building, tunnel, etc.)","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","WATERBURY","CT","UnitedStates","06704","","false","durable","false","false","West Main Street","false","CT","false","false","1","GEICO General Insurance Company","","","","","","","","","","","","","","","","","","","","","","","",""
"825704","1","1","Vehicle in Operation","2","Toyota","2019","2019","Camry LE","Blue","W","Westbound","false","17","Pedestrian","1","Straight Ahead","99","Unknown","88","Not Applicable","65","2","Towed But not Due to Disabling Damage","5","One-Way Trafficway","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","1","Straight Ahead","99","Unknown","4T1B31HK1KU008577","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","West Hartford","CT","","06107","","false","All-Star Towing Secured Impound Lot","false","false","Interstate 84","false","CT","false","false","88","GEICO General Insurance Company","","","","","","","","","","","","","","","","","","","","2021-05-28","","","",""
"830846","1","1","Vehicle in Operation","1","HOND","2003","2003","CRV","Tan","E","Eastbound","false","17","Pedestrian","5","Overtaking/Passing","0","None","88","Not Applicable","40","2","Towed But not Due to Disabling Damage","3","Two-Way, Divided, Unprotected (Painted > 4 Feet) Median","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","5","Overtaking/Passing","0","None","JHLRD788X3C002648","1","No Control Device","88","Not Applicable","17","Pedestrian","17","Pedestrian","47","Other Fixed Object (wall, building, tunnel, etc.)","88","Not Applicable","1","No Special Function","88","Not applicable","","","Waterbury","CT","UnitedStates","06704","","true","Durable to 255 East Main Street ","false","false","Meriden Road","false","CT","false","false","1","None","","","","","","","","","","","","","","","","","","","","","","","",""
"848953","1","1","Vehicle in Operation","1","Jeep","2014","2014","Cherokee Lim","Gray","N","Northbound","","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","2","(Sport) Utility Vehicle","1","Straight Ahead","0","None","1C4PJMDS3EW254983","1","No Control Device","88","Not Applicable","9","Ran Off Roadway Left","17","Pedestrian","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","true","false","Bruneaus Auto","false","false","Herbert Street","false","CT","false","false","88","Amica","","","","","","","","","","","","","","","","","","","","2022-01-01","","","",""
"878991","2","1","Vehicle in Operation","1","Honda","2007","2007","Pilot EXL","Gray","W","Westbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","65","1","Towed Due to Disabling Damage","4","Two-Way, Divided, Positive Median Barrier","2","1","Straight","4","Downhill","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","4","Disabling Damage","2","(Sport) Utility Vehicle","1","Straight Ahead","0","None","5FNYF18557B022160","1","No Control Device","88","Not Applicable","23","Parked Vehicle","17","Pedestrian","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Waterbury","CT","","06710","","false","","false","false","i-84","false","CT","false","false","88","Allstate Fire and Casualty Insurance Company","","","","","","","","","","","","","","","","","","","","","","","",""
"878991","1","2","Parked Vehicle","0","Nissan","2010","2010","Sentra/s/sr/sl","Red","W","Westbound","false","22","Motor Vehicle In Motion","12","Parked","0","None","88","Not Applicable","65","1","Towed Due to Disabling Damage","4","Two-Way, Divided, Positive Median Barrier","2","1","Straight","4","Downhill","7","Sector 7 (South by SouthWest) in the 12-point Clock Diagram","4","Disabling Damage","1","Passenger Car","12","Parked","0","None","3N1AB6AP0AL725165","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","17","Pedestrian","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Southbury","CT","","06488","","false","Hine Bros","false","false","I-84","false","CT","false","false","88","Safeco Insurance Company of Illinois","","","","","","","","","","","","","","","","","","","","","","","",""
"885347","1","3","Working Vehicle/Equipment","1","Ford","2019","2019","F59","White","E","Eastbound","","17","Pedestrian","6","Turning Right","99","Unknown","88","Not Applicable","25","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","3","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","99","Unknown","4","Cargo Van (10,000 lbs/4,536 kg or less)","6","Turning Right","99","Unknown","1F66F5KY4K0A17558","3","Traffic Control Signal","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Mahopac","NY","UnitedStates","10541","false","false","710 Sherman Parkway New Haven","false","false","Chapel Street","false","NJ","false","false","88","","","","","","","","","","","","","","","","","","","","","","","","",""
"885683","1","4","Non-Collision Vehicle","1","Ford","1999","1999","F350","White","N","Northbound","","17","Pedestrian","1","Straight Ahead","99","Unknown","88","Not Applicable","25","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","4","Downhill","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","18","Medium / Heavy Trucks (more than 10,000 lbs (4,536 kg))","1","Straight Ahead","99","Unknown","1FDWF36F4XEE11755","3","Traffic Control Signal","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","true","false","Nhpd Garage","false","false","Grasso Blvd","false","CT","false","false","88","No Insurance Info","","","","","","","","","","","","","","","","","","","","","","","",""
"886047","1","1","Vehicle in Operation","1","Ford","2008","2008","Taurus","Black","E","Eastbound","","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","99","Unknown","1","Two-Way, Not Divided","4","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","1","Passenger Car","1","Straight Ahead","0","None","1FAHP28WX8G105320","3","Traffic Control Signal","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","East Haven","CT","UnitedStates","06512","false","false","","false","false","Whalley Ave","false","CT","","","88","","","","","","","","","","","","","","","","","","","","","","","","",""
"886499","1","1","Vehicle in Operation","1","","","","","Blue","W","Westbound","","17","Pedestrian","1","Straight Ahead","99","Unknown","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","99","Unknown","5","Pick Up","1","Straight Ahead","99","Unknown","EVADING","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","UnitedStates","","false","true","","false","false","Grand Ave","false","","false","false","88","Evading","","","","","","","","","","","","","","","","","","","","","","","",""
"887304","2","2","Parked Vehicle","2","Acura","2015","2015","Tlx","Gray","E","Eastbound","","22","Motor Vehicle In Motion","12","Parked","0","None","88","Not Applicable","25","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","4","Disabling Damage","1","Passenger Car","12","Parked","0","None","19UUB1F52FA000638","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","New Haven","CT","UnitedStates","06515","false","false","Nhpd Garage","false","false","Washington Ave","false","CT","false","false","1","Geico","","","","","","","","","","","","","","","","","","","","2020-08-22","","","",""
"887304","1","1","Vehicle in Operation","1","Nissan","2000","2000","Maxima","Green","S","Southbound","","17","Pedestrian","1","Straight Ahead","99","Unknown","88","Not Applicable","25","1","Towed Due to Disabling Damage","5","One-Way Trafficway","1","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","1","Passenger Car","1","Straight Ahead","99","Unknown","JN1CA31A9YT210628","6","Stop Sign","2","Yes","23","Parked Vehicle","17","Pedestrian","23","Parked Vehicle","45","Fence","1","No Special Function","88","Not applicable","","","New Haven","CT","UnitedStates","06511","false","true","Nhpd Garage","false","false","Daggett St.","false","CT","false","false","1","Unknown","","","","","","","","","","","","","","","","","","","","","","","",""
"887304","3","2","Parked Vehicle","0","Nissan","2013","2013","Rogue","Black","S","Southbound","","22","Motor Vehicle In Motion","12","Parked","0","None","88","Not Applicable","25","3","Not Towed","5","One-Way Trafficway","1","1","Straight","1","Level","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","2","Minor Damage","2","(Sport) Utility Vehicle","12","Parked","0","None","JN8AS5MV7DW100671","6","Stop Sign","2","Yes","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","New Haven","CT","UnitedStates","06519","false","false","","false","false","Daggett St","false","CT","false","false","1","Usaa","","","","","","","","","","","","","","","","","","","","2021-08-27","","","",""
